question_ID,source,stage,reference_step,predicted_step,reference_role,predicted_role,role_correct,step_exact,step_within_5,absolute_step_error,steps,method,step_confidence,call_log_directory
vitabench__011,vitabench,correct,11,11,Computer_terminal,Action_Expert,False,True,True,0,28,full_context,0.22,results/full/calls/vitabench__011
vitabench__012,vitabench,correct,24,24,Action_Expert,Action_Expert,True,True,True,0,56,full_context,0.55,results/full/calls/vitabench__012
vitabench__013,vitabench,direct_wrong,40,30,Action_Expert,Action_Expert,True,False,False,10,58,full_context,0.32,results/full/calls/vitabench__013
vitabench__014,vitabench,recall_miss,52,64,Action_Expert,Action_Expert,True,False,False,12,126,segmented_choice,0.8,results/full/calls/vitabench__014
vitabench__015,vitabench,direct_wrong,58,26,Action_Expert,Action_Expert,True,False,False,32,72,full_context,0.27,results/full/calls/vitabench__015
vitabench__016,vitabench,recall_miss,28,68,Action_Expert,Action_Expert,True,False,False,40,74,segmented_choice,0.28,results/full/calls/vitabench__016
vitabench__017,vitabench,direct_wrong,24,14,Action_Expert,Action_Expert,True,False,False,10,26,full_context,0.19,results/full/calls/vitabench__017
vitabench__018,vitabench,recall_miss,30,50,Action_Expert,Action_Expert,True,False,False,20,102,segmented_choice,0.31,results/full/calls/vitabench__018
vitabench__019,vitabench,recall_miss,44,55,Action_Expert,Action_Expert,True,False,False,11,62,segmented_choice,0.09,results/full/calls/vitabench__019
vitabench__020,vitabench,direct_wrong,23,38,Computer_terminal,Action_Expert,False,False,False,15,66,full_context,0.23,results/full/calls/vitabench__020
vitabench__021,vitabench,recall_miss,6,16,Action_Expert,Action_Expert,True,False,False,10,60,segmented_choice,0.42,results/full/calls/vitabench__021
vitabench__022,vitabench,direct_wrong,12,10,Action_Expert,Action_Expert,True,False,True,2,50,full_context,0.36,results/full/calls/vitabench__022
vitabench__023,vitabench,correct,2,2,Action_Expert,Action_Expert,True,True,True,0,25,full_context,0.99,results/full/calls/vitabench__023
vitabench__024,vitabench,recall_miss,78,38,Action_Expert,Action_Expert,True,False,False,40,108,segmented_choice,0.53,results/full/calls/vitabench__024
vitabench__025,vitabench,recall_miss,58,6,Action_Expert,Action_Expert,True,False,False,52,68,segmented_choice,0.22,results/full/calls/vitabench__025
vitabench__026,vitabench,correct,4,4,Action_Expert,Action_Expert,True,True,True,0,46,full_context,0.41,results/full/calls/vitabench__026
vitabench__027,vitabench,direct_wrong,10,18,Action_Expert,Action_Expert,True,False,False,8,42,full_context,0.4,results/full/calls/vitabench__027
vitabench__028,vitabench,direct_wrong,33,8,Computer_terminal,Action_Expert,False,False,False,25,52,full_context,0.2,results/full/calls/vitabench__028
vitabench__029,vitabench,recall_miss,63,11,Computer_terminal,Action_Expert,False,False,False,52,86,segmented_choice,0.8,results/full/calls/vitabench__029
vitabench__030,vitabench,correct,6,6,Action_Expert,Action_Expert,True,True,True,0,33,segmented_choice,0.67,results/full/calls/vitabench__030
vitabench__031,vitabench,direct_wrong,40,2,Action_Expert,Action_Expert,True,False,False,38,50,full_context,0.16,results/full/calls/vitabench__031
vitabench__032,vitabench,direct_wrong,4,98,Action_Expert,Action_Expert,True,False,False,94,102,full_context,0.96,results/full/calls/vitabench__032
vitabench__033,vitabench,direct_wrong,8,14,Action_Expert,Action_Expert,True,False,False,6,102,full_context,0.64,results/full/calls/vitabench__033
vitabench__034,vitabench,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,38,full_context,0.29,results/full/calls/vitabench__034
vitabench__035,vitabench,final_wrong,18,34,Action_Expert,Action_Expert,True,False,False,16,102,segmented_choice,0.16,results/full/calls/vitabench__035
vitabench__036,vitabench,direct_wrong,40,47,Action_Expert,Action_Expert,True,False,False,7,66,full_context,0.55,results/full/calls/vitabench__036
vitabench__037,vitabench,recall_miss,16,37,Action_Expert,Action_Expert,True,False,False,21,58,segmented_choice,0.7,results/full/calls/vitabench__037
vitabench__038,vitabench,correct,4,4,Action_Expert,Action_Expert,True,True,True,0,27,full_context,0.92,results/full/calls/vitabench__038
vitabench__039,vitabench,direct_wrong,26,38,Action_Expert,Action_Expert,True,False,False,12,40,full_context,0.52,results/full/calls/vitabench__039
vitabench__040,vitabench,recall_miss,20,74,Action_Expert,Action_Expert,True,False,False,54,102,segmented_choice,0.68,results/full/calls/vitabench__040
vitabench__041,vitabench,direct_wrong,1,18,Computer_terminal,Action_Expert,False,False,False,17,38,full_context,0.8,results/full/calls/vitabench__041
vitabench__042,vitabench,recall_miss,41,54,Action_Expert,Action_Expert,True,False,False,13,64,segmented_choice,0.74,results/full/calls/vitabench__042
vitabench__043,vitabench,recall_miss,36,2,Action_Expert,Action_Expert,True,False,False,34,80,segmented_choice,0.59,results/full/calls/vitabench__043
vitabench__044,vitabench,direct_wrong,37,8,Computer_terminal,Action_Expert,False,False,False,29,38,full_context,0.42,results/full/calls/vitabench__044
vitabench__045,vitabench,recall_miss,54,32,Action_Expert,Action_Expert,True,False,False,22,64,segmented_choice,0.64,results/full/calls/vitabench__045
vitabench__046,vitabench,correct,2,2,Action_Expert,Action_Expert,True,True,True,0,25,full_context,0.99,results/full/calls/vitabench__046
vitabench__047,vitabench,correct,2,2,Action_Expert,Action_Expert,True,True,True,0,27,full_context,0.96,results/full/calls/vitabench__047
vitabench__048,vitabench,direct_wrong,26,48,Action_Expert,Action_Expert,True,False,False,22,50,full_context,0.23,results/full/calls/vitabench__048
vitabench__049,vitabench,correct,4,4,Action_Expert,Action_Expert,True,True,True,0,27,full_context,0.9,results/full/calls/vitabench__049
vitabench__050,vitabench,correct,2,2,Action_Expert,Action_Expert,True,True,True,0,27,full_context,0.58,results/full/calls/vitabench__050
vitabench__051,vitabench,correct,16,16,Action_Expert,Action_Expert,True,True,True,0,47,full_context,0.99,results/full/calls/vitabench__051
vitabench__052,vitabench,correct,4,4,Action_Expert,Action_Expert,True,True,True,0,31,full_context,0.94,results/full/calls/vitabench__052
vitabench__053,vitabench,correct,6,6,Action_Expert,Action_Expert,True,True,True,0,27,full_context,0.73,results/full/calls/vitabench__053
vitabench__054,vitabench,correct,10,10,Action_Expert,Action_Expert,True,True,True,0,50,full_context,0.91,results/full/calls/vitabench__054
vitabench__055,vitabench,direct_wrong,42,3,Action_Expert,Action_Expert,True,False,False,39,56,full_context,0.66,results/full/calls/vitabench__055
vitabench__056,vitabench,recall_miss,39,6,Computer_terminal,Action_Expert,False,False,False,33,70,segmented_choice,0.68,results/full/calls/vitabench__056
vitabench__057,vitabench,direct_wrong,4,50,Action_Expert,Action_Expert,True,False,False,46,74,full_context,0.32,results/full/calls/vitabench__057
vitabench__058,vitabench,recall_miss,34,22,Action_Expert,Action_Expert,True,False,False,12,68,segmented_choice,0.54,results/full/calls/vitabench__058
vitabench__059,vitabench,direct_wrong,12,17,Action_Expert,Action_Expert,True,False,True,5,24,full_context,0.44,results/full/calls/vitabench__059
vitabench__060,vitabench,correct,6,6,Action_Expert,Action_Expert,True,True,True,0,27,full_context,0.97,results/full/calls/vitabench__060
vitabench__061,vitabench,correct,2,2,Action_Expert,Action_Expert,True,True,True,0,31,full_context,0.92,results/full/calls/vitabench__061
vitabench__062,vitabench,recall_miss,61,40,Computer_terminal,Action_Expert,False,False,False,21,62,segmented_choice,0.28,results/full/calls/vitabench__062
vitabench__063,vitabench,correct,2,2,Action_Expert,Action_Expert,True,True,True,0,25,full_context,0.99,results/full/calls/vitabench__063
vitabench__064,vitabench,direct_wrong,5,8,Computer_terminal,Action_Expert,False,False,True,3,26,full_context,0.32,results/full/calls/vitabench__064
vitabench__065,vitabench,direct_wrong,13,4,Action_Expert,Action_Expert,True,False,False,9,26,full_context,0.34,results/full/calls/vitabench__065
vitabench__066,vitabench,direct_wrong,24,8,Action_Expert,Action_Expert,True,False,False,16,34,full_context,0.13,results/full/calls/vitabench__066
vitabench__067,vitabench,direct_wrong,11,18,Action_Expert,Action_Expert,True,False,False,7,36,full_context,0.27,results/full/calls/vitabench__067
vitabench__068,vitabench,direct_wrong,24,4,Action_Expert,Action_Expert,True,False,False,20,36,full_context,0.18,results/full/calls/vitabench__068
vitabench__069,vitabench,direct_wrong,8,10,Action_Expert,Action_Expert,True,False,True,2,46,full_context,0.17,results/full/calls/vitabench__069
vitabench__070,vitabench,correct,48,48,Action_Expert,Action_Expert,True,True,True,0,64,full_context,0.37,results/full/calls/vitabench__070
vitabench__071,vitabench,direct_wrong,19,18,Action_Expert,Action_Expert,True,False,True,1,32,full_context,0.73,results/full/calls/vitabench__071
vitabench__072,vitabench,direct_wrong,14,16,Action_Expert,Action_Expert,True,False,True,2,32,full_context,0.3,results/full/calls/vitabench__072
vitabench__073,vitabench,direct_wrong,4,12,Action_Expert,Action_Expert,True,False,False,8,46,full_context,0.49,results/full/calls/vitabench__073
vitabench__074,vitabench,correct,42,42,Action_Expert,Action_Expert,True,True,True,0,57,segmented_choice,0.86,results/full/calls/vitabench__074
vitabench__075,vitabench,recall_miss,26,12,Action_Expert,Action_Expert,True,False,False,14,70,segmented_choice,0.86,results/full/calls/vitabench__075
vitabench__076,vitabench,direct_wrong,10,34,Action_Expert,Action_Expert,True,False,False,24,36,full_context,0.2,results/full/calls/vitabench__076
vitabench__077,vitabench,direct_wrong,30,84,Action_Expert,Action_Expert,True,False,False,54,108,full_context,0.31,results/full/calls/vitabench__077
vitabench__078,vitabench,recall_miss,23,4,Action_Expert,Action_Expert,True,False,False,19,94,segmented_choice,0.53,results/full/calls/vitabench__078
vitabench__079,vitabench,recall_miss,13,16,Computer_terminal,Action_Expert,False,False,True,3,94,segmented_choice,0.42,results/full/calls/vitabench__079
vitabench__080,vitabench,direct_wrong,14,6,Action_Expert,Action_Expert,True,False,False,8,70,full_context,0.28,results/full/calls/vitabench__080
vitabench__081,vitabench,direct_wrong,22,4,Action_Expert,Action_Expert,True,False,False,18,68,full_context,0.62,results/full/calls/vitabench__081
vitabench__082,vitabench,correct,4,4,Action_Expert,Action_Expert,True,True,True,0,54,full_context,0.31,results/full/calls/vitabench__082
vitabench__083,vitabench,recall_miss,90,7,Action_Expert,Action_Expert,True,False,False,83,108,segmented_choice,0.18,results/full/calls/vitabench__083
vitabench__084,vitabench,correct,12,12,Action_Expert,Action_Expert,True,True,True,0,34,full_context,0.23,results/full/calls/vitabench__084
vitabench__085,vitabench,recall_miss,117,114,Computer_terminal,Action_Expert,False,False,True,3,130,segmented_choice,0.44,results/full/calls/vitabench__085
vitabench__086,vitabench,direct_wrong,26,19,Action_Expert,Action_Expert,True,False,False,7,36,full_context,0.17,results/full/calls/vitabench__086
vitabench__087,vitabench,correct,34,34,Action_Expert,Action_Expert,True,True,True,0,42,full_context,0.19,results/full/calls/vitabench__087
vitabench__088,vitabench,direct_wrong,20,54,Action_Expert,Action_Expert,True,False,False,34,56,full_context,0.28,results/full/calls/vitabench__088
vitabench__089,vitabench,correct,8,8,Action_Expert,Action_Expert,True,True,True,0,10,full_context,0.41,results/full/calls/vitabench__089
vitabench__090,vitabench,direct_wrong,41,56,Computer_terminal,Action_Expert,False,False,False,15,58,full_context,0.44,results/full/calls/vitabench__090
vitabench__091,vitabench,direct_wrong,8,14,Action_Expert,Action_Expert,True,False,False,6,54,full_context,0.22,results/full/calls/vitabench__091
vitabench__092,vitabench,direct_wrong,10,18,Action_Expert,Action_Expert,True,False,False,8,28,full_context,0.27,results/full/calls/vitabench__092
vitabench__093,vitabench,direct_wrong,40,15,Action_Expert,Action_Expert,True,False,False,25,56,full_context,0.52,results/full/calls/vitabench__093
vitabench__094,vitabench,correct,16,16,Action_Expert,Action_Expert,True,True,True,0,46,full_context,0.16,results/full/calls/vitabench__094
vitabench__095,vitabench,direct_wrong,15,20,Computer_terminal,Action_Expert,False,False,True,5,46,full_context,0.15,results/full/calls/vitabench__095
vitabench__096,vitabench,correct,20,20,Action_Expert,Action_Expert,True,True,True,0,52,full_context,0.21,results/full/calls/vitabench__096
vitabench__097,vitabench,correct,16,16,Action_Expert,Action_Expert,True,True,True,0,38,full_context,0.15,results/full/calls/vitabench__097
vitabench__098,vitabench,direct_wrong,26,31,Action_Expert,Action_Expert,True,False,True,5,68,full_context,0.66,results/full/calls/vitabench__098
vitabench__099,vitabench,direct_wrong,17,22,Computer_terminal,Action_Expert,False,False,True,5,28,full_context,0.24,results/full/calls/vitabench__099
vitabench__100,vitabench,direct_wrong,34,24,Action_Expert,Action_Expert,True,False,False,10,44,full_context,0.29,results/full/calls/vitabench__100
vitabench__101,vitabench,direct_wrong,14,35,Action_Expert,Action_Expert,True,False,False,21,76,full_context,0.5,results/full/calls/vitabench__101
vitabench__102,vitabench,recall_miss,19,30,Computer_terminal,Action_Expert,False,False,False,11,94,segmented_choice,0.61,results/full/calls/vitabench__102
vitabench__103,vitabench,recall_miss,34,37,Action_Expert,Action_Expert,True,False,True,3,72,segmented_choice,0.26,results/full/calls/vitabench__103
vitabench__104,vitabench,direct_wrong,20,2,Action_Expert,Action_Expert,True,False,False,18,34,full_context,0.38,results/full/calls/vitabench__104
vitabench__105,vitabench,direct_wrong,21,19,Action_Expert,Action_Expert,True,False,True,2,50,full_context,0.2,results/full/calls/vitabench__105
vitabench__106,vitabench,correct,14,14,Action_Expert,Action_Expert,True,True,True,0,64,full_context,0.19,results/full/calls/vitabench__106
vitabench__107,vitabench,correct,28,28,Action_Expert,Action_Expert,True,True,True,0,48,full_context,0.17,results/full/calls/vitabench__107
vitabench__108,vitabench,direct_wrong,22,44,Action_Expert,Action_Expert,True,False,False,22,66,full_context,0.31,results/full/calls/vitabench__108
webarena_verified__001,webarena_verified,final_wrong,26,48,Action_Expert,Verification_Expert,False,False,False,22,63,segmented_choice,0.74,results/full/calls/webarena_verified__001
webarena_verified__002,webarena_verified,final_wrong,56,36,Action_Expert,Action_Expert,True,False,False,20,63,segmented_choice,0.48,results/full/calls/webarena_verified__002
webarena_verified__003,webarena_verified,final_wrong,18,48,Verification_Expert,Verification_Expert,True,False,False,30,63,segmented_choice,0.19,results/full/calls/webarena_verified__003
webarena_verified__004,webarena_verified,recall_miss,42,46,Task_Planner,Action_Expert,False,False,True,4,63,segmented_choice,0.48,results/full/calls/webarena_verified__004
webarena_verified__005,webarena_verified,recall_miss,24,6,Task_Planner,Action_Expert,False,False,False,18,43,segmented_choice,0.57,results/full/calls/webarena_verified__005
webarena_verified__006,webarena_verified,recall_miss,28,54,Verification_Expert,Task_Planner,False,False,False,26,63,segmented_choice,0.23,results/full/calls/webarena_verified__006
webarena_verified__007,webarena_verified,recall_miss,18,16,Verification_Expert,Action_Expert,False,False,True,2,63,segmented_choice,0.38,results/full/calls/webarena_verified__007
webarena_verified__008,webarena_verified,final_wrong,56,26,Action_Expert,Task_Planner,False,False,False,30,63,segmented_choice,0.19,results/full/calls/webarena_verified__008
webarena_verified__009,webarena_verified,final_wrong,46,0,Action_Expert,Computer_terminal,False,False,False,46,53,segmented_choice,0.43,results/full/calls/webarena_verified__009
webarena_verified__010,webarena_verified,final_wrong,46,36,Action_Expert,Task_Planner,False,False,False,10,63,segmented_choice,0.26,results/full/calls/webarena_verified__010
webarena_verified__011,webarena_verified,final_wrong,2,56,Task_Planner,Task_Planner,True,False,False,54,63,segmented_choice,0.33,results/full/calls/webarena_verified__011
webarena_verified__012,webarena_verified,reduction_drop,18,6,Verification_Expert,Action_Expert,False,False,False,12,63,segmented_choice,0.16,results/full/calls/webarena_verified__012
webarena_verified__013,webarena_verified,reduction_drop,6,2,Action_Expert,Task_Planner,False,False,True,4,63,segmented_choice,0.49,results/full/calls/webarena_verified__013
webarena_verified__014,webarena_verified,recall_miss,25,56,Task_Planner,Action_Expert,False,False,False,31,63,segmented_choice,0.84,results/full/calls/webarena_verified__014
webarena_verified__015,webarena_verified,recall_miss,34,2,Task_Planner,Task_Planner,True,False,False,32,63,segmented_choice,0.31,results/full/calls/webarena_verified__015
webarena_verified__016,webarena_verified,reduction_drop,6,24,Action_Expert,Task_Planner,False,False,False,18,63,segmented_choice,0.36,results/full/calls/webarena_verified__016
webarena_verified__017,webarena_verified,reduction_drop,4,2,Task_Planner,Task_Planner,True,False,True,2,63,segmented_choice,0.24,results/full/calls/webarena_verified__017
webarena_verified__018,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.9,results/full/calls/webarena_verified__018
webarena_verified__019,webarena_verified,correct,56,56,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.4,results/full/calls/webarena_verified__019
webarena_verified__020,webarena_verified,recall_miss,15,56,Task_Planner,Action_Expert,False,False,False,41,63,segmented_choice,0.57,results/full/calls/webarena_verified__020
webarena_verified__021,webarena_verified,correct,46,46,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.48,results/full/calls/webarena_verified__021
webarena_verified__022,webarena_verified,recall_miss,33,34,Task_Planner,Task_Planner,True,False,True,1,63,segmented_choice,0.75,results/full/calls/webarena_verified__022
webarena_verified__023,webarena_verified,final_wrong,18,36,Verification_Expert,Action_Expert,False,False,False,18,63,segmented_choice,0.92,results/full/calls/webarena_verified__023
webarena_verified__024,webarena_verified,final_wrong,44,19,Task_Planner,Task_Planner,True,False,False,25,63,segmented_choice,0.29,results/full/calls/webarena_verified__024
webarena_verified__025,webarena_verified,recall_miss,9,2,Verification_Expert,Task_Planner,False,False,False,7,63,segmented_choice,0.22,results/full/calls/webarena_verified__025
webarena_verified__026,webarena_verified,recall_miss,55,56,Task_Planner,Action_Expert,False,False,True,1,63,segmented_choice,0.87,results/full/calls/webarena_verified__026
webarena_verified__027,webarena_verified,final_wrong,36,16,Action_Expert,Verification_Expert,False,False,False,20,43,segmented_choice,0.13,results/full/calls/webarena_verified__027
webarena_verified__028,webarena_verified,final_wrong,34,36,Task_Planner,Action_Expert,False,False,True,2,63,segmented_choice,0.54,results/full/calls/webarena_verified__028
webarena_verified__029,webarena_verified,recall_miss,46,34,Action_Expert,Task_Planner,False,False,False,12,63,segmented_choice,0.24,results/full/calls/webarena_verified__029
webarena_verified__030,webarena_verified,reduction_drop,17,2,Verification_Expert,Task_Planner,False,False,False,15,63,segmented_choice,0.77,results/full/calls/webarena_verified__030
webarena_verified__031,webarena_verified,reduction_drop,32,54,Task_Planner,Task_Planner,True,False,False,22,63,segmented_choice,0.47,results/full/calls/webarena_verified__031
webarena_verified__032,webarena_verified,correct,56,56,Action_Expert,Task_Planner,False,True,True,0,63,segmented_choice,0.33,results/full/calls/webarena_verified__032
webarena_verified__033,webarena_verified,final_wrong,2,56,Task_Planner,Task_Planner,True,False,False,54,63,segmented_choice,0.29,results/full/calls/webarena_verified__033
webarena_verified__034,webarena_verified,reduction_drop,24,13,Task_Planner,Task_Planner,True,False,False,11,63,segmented_choice,0.1,results/full/calls/webarena_verified__034
webarena_verified__035,webarena_verified,final_wrong,56,54,Action_Expert,Task_Planner,False,False,True,2,63,segmented_choice,0.21,results/full/calls/webarena_verified__035
webarena_verified__036,webarena_verified,recall_miss,16,26,Action_Expert,Task_Planner,False,False,False,10,63,segmented_choice,0.29,results/full/calls/webarena_verified__036
webarena_verified__037,webarena_verified,reduction_drop,44,2,Task_Planner,Task_Planner,True,False,False,42,63,segmented_choice,0.28,results/full/calls/webarena_verified__037
webarena_verified__038,webarena_verified,correct,46,46,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.86,results/full/calls/webarena_verified__038
webarena_verified__039,webarena_verified,recall_miss,8,46,Verification_Expert,Action_Expert,False,False,False,38,63,segmented_choice,0.2,results/full/calls/webarena_verified__039
webarena_verified__040,webarena_verified,correct,46,46,Action_Expert,Task_Planner,False,True,True,0,63,segmented_choice,0.32,results/full/calls/webarena_verified__040
webarena_verified__041,webarena_verified,recall_miss,18,44,Verification_Expert,Task_Planner,False,False,False,26,63,segmented_choice,0.25,results/full/calls/webarena_verified__041
webarena_verified__042,webarena_verified,recall_miss,29,46,Verification_Expert,Action_Expert,False,False,False,17,63,segmented_choice,0.48,results/full/calls/webarena_verified__042
webarena_verified__043,webarena_verified,recall_miss,28,2,Verification_Expert,Task_Planner,False,False,False,26,63,segmented_choice,0.38,results/full/calls/webarena_verified__043
webarena_verified__044,webarena_verified,recall_miss,54,59,Task_Planner,Verification_Expert,False,False,True,5,63,segmented_choice,0.24,results/full/calls/webarena_verified__044
webarena_verified__045,webarena_verified,reduction_drop,6,46,Action_Expert,Task_Planner,False,False,False,40,63,segmented_choice,0.44,results/full/calls/webarena_verified__045
webarena_verified__046,webarena_verified,correct,56,56,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.92,results/full/calls/webarena_verified__046
webarena_verified__047,webarena_verified,recall_miss,19,28,Verification_Expert,Task_Planner,False,False,False,9,63,segmented_choice,0.26,results/full/calls/webarena_verified__047
webarena_verified__048,webarena_verified,reduction_drop,2,46,Task_Planner,Action_Expert,False,False,False,44,63,segmented_choice,0.91,results/full/calls/webarena_verified__048
webarena_verified__049,webarena_verified,final_wrong,34,58,Task_Planner,Task_Planner,True,False,False,24,63,segmented_choice,0.15,results/full/calls/webarena_verified__049
webarena_verified__050,webarena_verified,correct,26,26,Action_Expert,Action_Expert,True,True,True,0,33,segmented_choice,0.94,results/full/calls/webarena_verified__050
webarena_verified__051,webarena_verified,recall_miss,28,56,Verification_Expert,Action_Expert,False,False,False,28,63,segmented_choice,0.48,results/full/calls/webarena_verified__051
webarena_verified__052,webarena_verified,recall_miss,53,54,Task_Planner,Task_Planner,True,False,True,1,63,segmented_choice,0.43,results/full/calls/webarena_verified__052
webarena_verified__053,webarena_verified,correct,56,56,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.69,results/full/calls/webarena_verified__053
webarena_verified__054,webarena_verified,reduction_drop,56,26,Action_Expert,Task_Planner,False,False,False,30,63,segmented_choice,0.33,results/full/calls/webarena_verified__054
webarena_verified__055,webarena_verified,recall_miss,9,2,Verification_Expert,Task_Planner,False,False,False,7,63,segmented_choice,0.27,results/full/calls/webarena_verified__055
webarena_verified__056,webarena_verified,final_wrong,24,18,Task_Planner,Task_Planner,True,False,False,6,63,segmented_choice,0.24,results/full/calls/webarena_verified__056
webarena_verified__057,webarena_verified,correct,26,26,Action_Expert,Task_Planner,False,True,True,0,63,segmented_choice,0.56,results/full/calls/webarena_verified__057
webarena_verified__058,webarena_verified,correct,46,46,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.39,results/full/calls/webarena_verified__058
webarena_verified__059,webarena_verified,final_wrong,56,58,Action_Expert,Verification_Expert,False,False,True,2,63,segmented_choice,0.12,results/full/calls/webarena_verified__059
webarena_verified__060,webarena_verified,final_wrong,56,4,Action_Expert,Task_Planner,False,False,False,52,63,segmented_choice,0.17,results/full/calls/webarena_verified__060
webarena_verified__061,webarena_verified,final_wrong,46,54,Action_Expert,Task_Planner,False,False,False,8,63,segmented_choice,0.3,results/full/calls/webarena_verified__061
webarena_verified__062,webarena_verified,recall_miss,36,26,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.61,results/full/calls/webarena_verified__062
webarena_verified__063,webarena_verified,recall_miss,36,26,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.68,results/full/calls/webarena_verified__063
webarena_verified__064,webarena_verified,recall_miss,56,36,Action_Expert,Action_Expert,True,False,False,20,63,segmented_choice,0.5,results/full/calls/webarena_verified__064
webarena_verified__065,webarena_verified,final_wrong,46,36,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.61,results/full/calls/webarena_verified__065
webarena_verified__066,webarena_verified,recall_miss,8,36,Verification_Expert,Task_Planner,False,False,False,28,63,segmented_choice,0.22,results/full/calls/webarena_verified__066
webarena_verified__067,webarena_verified,final_wrong,46,26,Action_Expert,Task_Planner,False,False,False,20,63,segmented_choice,0.24,results/full/calls/webarena_verified__067
webarena_verified__068,webarena_verified,reduction_drop,39,34,Verification_Expert,Task_Planner,False,False,True,5,43,segmented_choice,0.26,results/full/calls/webarena_verified__068
webarena_verified__069,webarena_verified,recall_miss,33,36,Task_Planner,Action_Expert,False,False,True,3,63,segmented_choice,0.15,results/full/calls/webarena_verified__069
webarena_verified__070,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.39,results/full/calls/webarena_verified__070
webarena_verified__071,webarena_verified,reduction_drop,4,56,Task_Planner,Task_Planner,True,False,False,52,63,segmented_choice,0.19,results/full/calls/webarena_verified__071
webarena_verified__072,webarena_verified,reduction_drop,36,34,Action_Expert,Task_Planner,False,False,True,2,63,segmented_choice,0.3,results/full/calls/webarena_verified__072
webarena_verified__073,webarena_verified,final_wrong,16,0,Action_Expert,Task_Planner,False,False,False,16,43,segmented_choice,0.42,results/full/calls/webarena_verified__073
webarena_verified__074,webarena_verified,final_wrong,56,54,Action_Expert,Task_Planner,False,False,True,2,63,segmented_choice,0.42,results/full/calls/webarena_verified__074
webarena_verified__075,webarena_verified,correct,16,16,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.59,results/full/calls/webarena_verified__075
webarena_verified__076,webarena_verified,recall_miss,8,16,Verification_Expert,Action_Expert,False,False,False,8,63,segmented_choice,0.6,results/full/calls/webarena_verified__076
webarena_verified__077,webarena_verified,recall_miss,16,6,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.48,results/full/calls/webarena_verified__077
webarena_verified__078,webarena_verified,final_wrong,36,53,Action_Expert,Task_Planner,False,False,False,17,63,segmented_choice,0.13,results/full/calls/webarena_verified__078
webarena_verified__079,webarena_verified,final_wrong,24,23,Task_Planner,Task_Planner,True,False,True,1,63,segmented_choice,0.16,results/full/calls/webarena_verified__079
webarena_verified__080,webarena_verified,final_wrong,29,6,Verification_Expert,Verification_Expert,True,False,False,23,33,segmented_choice,0.13,results/full/calls/webarena_verified__080
webarena_verified__081,webarena_verified,recall_miss,44,56,Task_Planner,Action_Expert,False,False,False,12,63,segmented_choice,0.88,results/full/calls/webarena_verified__081
webarena_verified__082,webarena_verified,final_wrong,56,6,Action_Expert,Action_Expert,True,False,False,50,63,segmented_choice,0.28,results/full/calls/webarena_verified__082
webarena_verified__083,webarena_verified,recall_miss,7,44,Task_Planner,Task_Planner,True,False,False,37,63,segmented_choice,0.47,results/full/calls/webarena_verified__083
webarena_verified__084,webarena_verified,correct,56,56,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.26,results/full/calls/webarena_verified__084
webarena_verified__085,webarena_verified,final_wrong,36,6,Action_Expert,Action_Expert,True,False,False,30,63,segmented_choice,0.45,results/full/calls/webarena_verified__085
webarena_verified__086,webarena_verified,final_wrong,46,8,Action_Expert,Task_Planner,False,False,False,38,63,segmented_choice,0.18,results/full/calls/webarena_verified__086
webarena_verified__087,webarena_verified,final_wrong,46,56,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.81,results/full/calls/webarena_verified__087
webarena_verified__088,webarena_verified,recall_miss,39,36,Verification_Expert,Action_Expert,False,False,True,3,63,segmented_choice,0.36,results/full/calls/webarena_verified__088
webarena_verified__089,webarena_verified,recall_miss,49,6,Verification_Expert,Action_Expert,False,False,False,43,53,segmented_choice,0.03,results/full/calls/webarena_verified__089
webarena_verified__090,webarena_verified,correct,18,18,Verification_Expert,Verification_Expert,True,True,True,0,23,segmented_choice,0.8,results/full/calls/webarena_verified__090
webarena_verified__091,webarena_verified,final_wrong,38,6,Verification_Expert,Action_Expert,False,False,False,32,43,segmented_choice,0.65,results/full/calls/webarena_verified__091
webarena_verified__092,webarena_verified,correct,8,8,Verification_Expert,Verification_Expert,True,True,True,0,13,segmented_choice,0.35,results/full/calls/webarena_verified__092
webarena_verified__093,webarena_verified,final_wrong,14,13,Task_Planner,Task_Planner,True,False,True,1,63,segmented_choice,0.31,results/full/calls/webarena_verified__093
